date,city,vehicle_count,avg_speed,congestion_level,temperature,heat_index,humidity,rainfall,aqi,air_quality_category,respiratory_cases,heat_related_cases,health_risk_score,risk_level
2025-05-22,Bangalore,207,42,Medium,29.2,32.6,84,0.0,129,Poor,59,0,0.52,Medium
2025-05-22,Mumbai,309,31,Medium,34.0,37.2,81,0.0,204,Poor,82,11,0.65,Medium
2025-05-22,Chennai,277,35,Medium,35.3,38.7,84,0.0,218,Poor,104,19,0.68,Medium
2025-05-22,Ahmedabad,199,43,Medium,19.4,22.0,64,0.0,180,Poor,60,0,0.52,Medium
2025-05-22,Hyderabad,348,27,Medium,28.5,31.9,85,0.0,201,Poor,79,0,0.61,Medium
2025-05-22,Lucknow,300,32,Medium,13.4,14.7,33,0.0,215,Poor,55,0,0.53,Medium
2025-05-22,Shimla,180,45,Medium,17.8,19.8,49,0.0,103,Poor,26,0,0.41,Medium
2025-05-23,Delhi,537,10,High,20.1,23.3,81,0.0,295,Poor,141,0,0.77,High
2025-05-23,Bangalore,203,43,Medium,28.0,29.5,38,0.0,146,Poor,46,0,0.53,Medium
2025-05-23,Mumbai,636,10,High,32.9,35.1,54,14.4,272,Poor,81,7,0.82,High
2025-05-23,Chennai,462,14,High,26.8,28.6,45,0.0,231,Poor,62,0,0.73,High
2025-05-23,Ahmedabad,451,15,High,28.1,30.7,66,0.0,247,Poor,77,0,0.76,High
2025-05-23,Hyderabad,348,27,Medium,36.0,38.1,52,0.0,208,Poor,53,10,0.67,Medium
2025-05-23,Lucknow,338,28,Medium,13.9,16.1,55,0.0,252,Poor,99,0,0.58,Medium
2025-05-23,Shimla,133,51,Low,23.9,27.1,81,9.5,111,Poor,39,0,0.37,Low
2025-05-24,Delhi,441,16,High,20.7,23.2,62,17.7,268,Poor,124,0,0.74,High
2025-05-24,Bangalore,287,34,Medium,18.9,22.2,83,0.0,169,Poor,74,0,0.5,Medium
2025-05-24,Mumbai,433,17,High,25.8,28.2,60,0.0,230,Poor,109,0,0.72,High
2025-05-24,Chennai,219,41,Medium,31.2,34.1,72,0.0,177,Poor,77,3,0.59,Medium
2025-05-24,Ahmedabad,387,22,High,38.4,40.7,58,4.4,224,Poor,105,25,0.79,High
2025-05-24,Hyderabad,287,34,Medium,26.2,29.6,84,0.0,164,Poor,49,0,0.54,Medium
2025-05-24,Lucknow,302,32,Medium,32.8,36.1,82,0.5,235,Poor,70,4,0.68,Medium
2025-05-24,Shimla,123,52,Low,11.1,12.8,42,0.0,75,Moderate,32,0,0.23,Low
2025-05-25,Delhi,413,20,High,17.3,20.6,82,0.0,279,Poor,114,0,0.73,High
2025-05-25,Bangalore,198,43,Medium,24.3,26.1,46,0.0,159,Poor,57,0,0.52,Medium
2025-05-25,Mumbai,280,34,Medium,32.2,34.1,47,0.0,201,Poor,79,3,0.63,Medium
2025-05-25,Chennai,422,19,High,27.5,30.2,68,0.0,249,Poor,65,0,0.76,High
2025-05-25,Ahmedabad,297,32,Medium,42.8,46.2,84,0.0,229,Poor,67,26,0.74,High
2025-05-25,Hyderabad,214,42,Medium,24.4,26.5,53,3.1,158,Poor,50,0,0.52,Medium
2025-05-25,Lucknow,385,23,High,13.4,14.7,33,0.0,242,Poor,61,0,0.65,Medium
2025-05-25,Shimla,161,48,Medium,14.6,18.0,84,9.1,88,Moderate,33,0,0.36,Low
2025-05-26,Delhi,459,14,High,39.8,41.8,51,0.0,274,Poor,93,31,0.87,High
2025-05-26,Bangalore,198,43,Medium,17.0,19.4,61,0.0,141,Poor,35,0,0.45,Medium
2025-05-26,Mumbai,593,10,High,34.2,36.8,66,0.0,261,Poor,114,13,0.82,High
2025-05-26,Chennai,478,12,High,39.5,42.7,79,19.2,236,Poor,110,32,0.82,High
2025-05-26,Ahmedabad,181,45,Medium,34.6,37.6,74,0.0,201,Poor,55,13,0.65,Medium
2025-05-26,Hyderabad,380,23,High,25.1,27.4,58,0.0,223,Poor,99,0,0.7,High
2025-05-26,Lucknow,298,32,Medium,16.8,19.1,58,0.0,217,Poor,84,0,0.55,Medium
2025-05-26,Shimla,106,54,Low,24.8,28.1,83,0.0,92,Moderate,38,0,0.35,Low
2025-05-27,Delhi,574,10,High,34.4,36.8,61,0.0,306,Poor,124,13,0.87,High
2025-05-27,Bangalore,264,36,Medium,30.4,32.2,44,0.0,173,Poor,54,0,0.58,Medium
2025-05-27,Mumbai,292,33,Medium,26.7,29.5,70,0.0,191,Poor,70,0,0.58,Medium
2025-05-27,Chennai,422,19,High,36.3,38.0,43,0.4,255,Poor,74,9,0.82,High
2025-05-27,Ahmedabad,331,29,Medium,40.1,42.1,49,0.0,236,Poor,62,35,0.73,High
2025-05-27,Hyderabad,351,26,High,41.8,43.3,38,0.0,182,Poor,50,38,0.76,High
2025-05-27,Lucknow,353,26,High,32.3,34.7,60,0.0,234,Poor,83,7,0.77,High
2025-05-27,Shimla,65,58,Low,21.4,24.8,85,0.0,73,Moderate,20,0,0.3,Low
2025-05-28,Delhi,346,27,Medium,38.7,40.4,43,0.0,260,Poor,122,31,0.75,High
2025-05-28,Bangalore,227,40,Medium,26.8,28.8,49,9.0,153,Poor,59,0,0.53,Medium
2025-05-28,Mumbai,560,10,High,28.6,31.7,78,9.0,269,Poor,108,0,0.79,High
2025-05-28,Chennai,504,10,High,27.6,30.5,73,0.0,251,Poor,75,0,0.76,High
2025-05-28,Ahmedabad,366,25,High,43.8,45.8,49,5.4,238,Poor,65,24,0.85,High
2025-05-28,Hyderabad,247,38,Medium,35.8,38.0,54,0.0,182,Poor,47,13,0.63,Medium
2025-05-28,Lucknow,226,40,Medium,19.7,22.5,71,0.0,214,Poor,62,0,0.57,Medium
2025-05-28,Shimla,97,55,Low,16.2,19.5,82,0.0,75,Moderate,24,0,0.27,Low
2025-05-29,Delhi,248,38,Medium,13.9,16.1,54,13.7,217,Poor,63,0,0.53,Medium
2025-05-29,Bangalore,321,30,Medium,18.9,20.4,37,0.0,163,Poor,40,0,0.49,Medium
2025-05-29,Mumbai,366,25,High,25.4,27.4,49,8.1,199,Poor,58,0,0.67,Medium
2025-05-29,Chennai,386,23,High,36.4,38.6,55,0.0,239,Poor,116,12,0.8,High
2025-05-29,Ahmedabad,488,11,High,32.7,34.3,39,8.3,257,Poor,107,10,0.8,High
2025-05-29,Hyderabad,376,24,High,38.3,40.5,56,0.0,199,Poor,66,14,0.76,High
2025-05-29,Lucknow,187,45,Medium,35.1,36.8,42,0.0,214,Poor,68,15,0.67,Medium
2025-05-29,Shimla,110,53,Low,4.3,6.9,64,16.5,94,Moderate,45,0,0.21,Low
2025-05-30,Delhi,388,22,High,15.7,18.6,72,0.0,240,Poor,77,0,0.66,Medium
2025-05-30,Bangalore,439,17,High,16.4,17.8,36,0.0,193,Poor,72,0,0.61,Medium
2025-05-30,Mumbai,463,14,High,32.9,35.1,54,8.7,255,Poor,79,9,0.8,High
2025-05-30,Chennai,540,10,High,25.1,26.5,35,0.0,268,Poor,81,0,0.76,High
2025-05-30,Ahmedabad,347,27,Medium,23.2,24.5,32,6.6,212,Poor,78,0,0.59,Medium
2025-05-30,Hyderabad,287,34,Medium,41.1,42.9,44,0.0,183,Poor,60,39,0.67,Medium
2025-05-30,Lucknow,204,43,Medium,13.3,14.9,39,0.0,211,Poor,104,0,0.52,Medium
2025-05-30,Shimla,87,56,Low,19.2,21.4,55,10.2,84,Moderate,38,0,0.3,Low
2025-05-31,Delhi,223,41,Medium,33.5,35.6,52,10.8,216,Poor,57,9,0.66,Medium
2025-05-31,Bangalore,254,37,Medium,27.3,29.3,50,0.0,159,Poor,66,0,0.54,Medium
2025-05-31,Mumbai,288,33,Medium,35.1,37.6,62,0.0,182,Poor,82,9,0.63,Medium
2025-05-31,Chennai,446,16,High,26.0,28.1,53,0.0,261,Poor,124,0,0.76,High
2025-05-31,Ahmedabad,450,15,High,25.1,26.5,34,0.0,259,Poor,71,0,0.75,High
2025-05-31,Hyderabad,267,36,Medium,41.8,44.6,69,6.4,167,Poor,81,43,0.65,Medium
2025-05-31,Lucknow,400,21,High,25.9,28.3,59,0.0,231,Poor,115,0,0.72,High
2025-05-31,Shimla,191,44,Medium,18.8,21.6,69,0.0,126,Poor,55,0,0.44,Medium
2025-06-01,Delhi,321,30,Medium,37.3,39.7,61,0.0,248,Poor,114,27,0.73,High
2025-06-01,Bangalore,440,17,High,22.0,23.4,36,6.2,204,Poor,80,0,0.66,Medium
2025-06-01,Mumbai,551,10,High,34.8,37.3,62,0.0,239,Poor,66,13,0.79,High
2025-06-01,Chennai,452,15,High,35.6,39.0,84,0.0,251,Poor,86,20,0.81,High
2025-06-01,Ahmedabad,458,15,High,32.8,35.7,73,0.0,238,Poor,109,5,0.78,High
2025-06-01,Hyderabad,285,34,Medium,35.1,38.1,75,6.8,165,Poor,72,10,0.6,Medium
2025-06-01,Lucknow,329,29,Medium,16.9,20.1,79,0.0,213,Poor,88,0,0.55,Medium
2025-06-01,Shimla,185,45,Medium,8.2,10.7,62,15.5,112,Poor,45,0,0.35,Low
2025-06-02,Delhi,466,14,High,38.5,40.5,50,0.0,285,Poor,94,32,0.88,High
2025-06-02,Bangalore,439,17,High,27.0,29.9,72,0.0,194,Poor,79,0,0.68,Medium
2025-06-02,Mumbai,396,21,High,31.3,32.6,32,19.7,199,Poor,73,2,0.71,High
2025-06-02,Chennai,363,25,High,25.4,28.0,64,0.0,210,Poor,72,0,0.69,Medium
2025-06-02,Ahmedabad,185,45,Medium,20.7,22.6,48,0.0,175,Poor,63,0,0.52,Medium
2025-06-02,Hyderabad,248,38,Medium,33.4,36.4,74,0.0,174,Poor,73,12,0.6,Medium
2025-06-02,Lucknow,393,22,High,30.1,33.4,83,1.2,234,Poor,106,0,0.75,High
2025-06-02,Shimla,84,56,Low,19.9,21.1,30,0.0,65,Moderate,23,0,0.28,Low
2025-06-03,Delhi,293,33,Medium,15.0,16.9,48,0.0,248,Poor,85,0,0.58,Medium
2025-06-03,Bangalore,408,20,High,18.3,20.7,60,0.0,198,Poor,81,0,0.63,Medium
2025-06-03,Mumbai,609,10,High,27.9,30.8,72,1.7,279,Poor,99,0,0.8,High
2025-06-03,Chennai,312,31,Medium,38.0,40.6,65,0.0,205,Poor,56,24,0.68,Medium
2025-06-03,Ahmedabad,376,24,High,33.6,35.6,51,0.0,215,Poor,63,6,0.75,High
2025-06-03,Hyderabad,362,25,High,25.7,29.1,85,2.7,212,Poor,81,0,0.69,Medium
2025-06-03,Lucknow,204,43,Medium,12.9,16.2,82,0.0,200,Poor,60,0,0.5,Medium
2025-06-03,Shimla,97,55,Low,17.7,20.9,79,0.0,97,Moderate,32,0,0.31,Low
2025-06-04,Delhi,369,24,High,20.0,22.7,68,15.9,246,Poor,121,0,0.7,High
2025-06-04,Bangalore,220,41,Medium,24.4,27.0,65,10.6,156,Poor,50,0,0.52,Medium
2025-06-04,Mumbai,453,15,High,31.2,33.8,65,12.5,216,Poor,66,4,0.74,High
2025-06-04,Chennai,471,13,High,28.6,31.0,59,0.0,266,Poor,82,0,0.79,High
2025-06-04,Ahmedabad,357,26,High,44.6,47.4,71,3.3,221,Poor,109,50,0.83,High
2025-06-04,Hyderabad,342,27,Medium,36.9,39.9,74,6.9,196,Poor,90,13,0.66,Medium
2025-06-04,Lucknow,151,49,Medium,22.8,25.1,58,0.0,200,Poor,83,0,0.57,Medium
2025-06-04,Shimla,132,51,Low,12.4,15.4,75,19.6,106,Poor,29,0,0.28,Low
2025-06-05,Delhi,351,26,High,13.2,15.5,58,2.2,227,Poor,61,0,0.63,Medium
2025-06-05,Bangalore,446,16,High,20.0,22.6,64,0.0,200,Poor,66,0,0.64,Medium
2025-06-05,Mumbai,520,10,High,31.5,34.7,81,0.0,237,Poor,61,5,0.77,High
2025-06-05,Chennai,415,19,High,41.5,44.3,70,0.0,244,Poor,103,36,0.84,High
2025-06-05,Ahmedabad,345,27,Medium,38.9,41.3,61,0.0,238,Poor,95,22,0.73,High
2025-06-05,Hyderabad,419,19,High,29.0,31.8,69,0.0,214,Poor,89,0,0.72,High
2025-06-05,Lucknow,262,36,Medium,24.4,26.5,52,0.0,222,Poor,93,0,0.61,Medium
2025-06-05,Shimla,100,54,Low,12.4,14.4,49,16.2,83,Moderate,26,0,0.25,Low
2025-06-06,Delhi,290,33,Medium,26.6,27.8,31,0.0,212,Poor,54,0,0.61,Medium
2025-06-06,Bangalore,152,49,Medium,21.3,23.9,65,0.0,144,Poor,67,0,0.48,Medium
2025-06-06,Mumbai,563,10,High,31.7,34.2,63,18.0,277,Poor,110,3,0.82,High
2025-06-06,Chennai,547,10,High,41.9,44.5,66,6.6,247,Poor,103,35,0.85,High
2025-06-06,Ahmedabad,390,22,High,42.1,45.4,83,0.0,242,Poor,70,43,0.84,High
2025-06-06,Hyderabad,383,23,High,26.5,29.3,70,0.0,200,Poor,70,0,0.68,Medium
2025-06-06,Lucknow,220,41,Medium,31.0,32.9,48,0.0,192,Poor,56,3,0.61,Medium
2025-06-06,Shimla,178,46,Medium,18.0,20.9,72,0.0,89,Moderate,37,0,0.39,Low
2025-06-07,Delhi,571,10,High,19.5,22.1,64,0.0,309,Poor,149,0,0.77,High
2025-06-07,Bangalore,294,33,Medium,17.1,18.9,45,0.0,176,Poor,53,0,0.5,Medium
2025-06-07,Mumbai,566,10,High,32.4,33.9,38,0.0,281,Poor,106,7,0.83,High
2025-06-07,Chennai,314,31,Medium,27.3,30.2,72,3.2,208,Poor,101,0,0.61,Medium
2025-06-07,Ahmedabad,290,33,Medium,38.1,41.1,76,0.0,227,Poor,90,28,0.71,High
2025-06-07,Hyderabad,339,28,Medium,33.2,34.6,36,0.0,200,Poor,91,10,0.64,Medium
2025-06-07,Lucknow,195,44,Medium,15.7,18.0,58,16.8,185,Poor,68,0,0.5,Medium
2025-06-07,Shimla,84,56,Low,27.4,29.8,61,0.0,100,Moderate,33,0,0.38,Low
2025-06-08,Delhi,421,19,High,19.3,20.5,30,0.0,280,Poor,80,0,0.74,High
2025-06-08,Bangalore,272,35,Medium,23.8,25.6,46,10.5,141,Poor,65,0,0.5,Medium
2025-06-08,Mumbai,381,23,High,29.8,32.7,72,0.0,204,Poor,100,0,0.71,High
2025-06-08,Chennai,430,18,High,26.7,29.3,64,0.0,255,Poor,116,0,0.76,High
2025-06-08,Ahmedabad,287,34,Medium,22.5,23.8,32,0.0,193,Poor,89,0,0.56,Medium
2025-06-08,Hyderabad,214,42,Medium,29.2,31.1,47,0.0,147,Poor,58,0,0.54,Medium
2025-06-08,Lucknow,409,20,High,37.1,40.2,77,5.1,264,Poor,110,15,0.84,High
2025-06-08,Shimla,174,46,Medium,25.5,27.9,59,1.4,98,Moderate,45,0,0.45,Medium
2025-06-09,Delhi,236,39,Medium,10.8,13.8,75,0.0,234,Poor,105,0,0.53,Medium
2025-06-09,Bangalore,157,48,Medium,26.7,28.3,39,0.0,149,Poor,57,0,0.53,Medium
2025-06-09,Mumbai,350,27,High,34.5,36.6,53,1.0,201,Poor,66,16,0.74,High
2025-06-09,Chennai,454,15,High,29.2,31.2,50,0.0,229,Poor,111,0,0.74,High
2025-06-09,Ahmedabad,263,36,Medium,32.3,34.0,43,0.0,201,Poor,55,5,0.63,Medium
2025-06-09,Hyderabad,195,44,Medium,39.2,41.3,53,0.0,175,Poor,45,16,0.64,Medium
2025-06-09,Lucknow,318,30,Medium,26.4,28.0,40,18.0,217,Poor,55,0,0.62,Medium
2025-06-09,Shimla,59,59,Low,25.4,28.5,77,0.0,87,Moderate,22,0,0.35,Low
2025-06-10,Delhi,344,27,Medium,34.1,35.8,43,0.0,233,Poor,94,15,0.69,Medium
2025-06-10,Bangalore,419,19,High,16.3,17.7,36,0.0,196,Poor,75,0,0.61,Medium
2025-06-10,Mumbai,457,15,High,31.7,34.9,79,0.0,243,Poor,71,6,0.78,High
2025-06-10,Chennai,417,19,High,32.0,33.7,43,0.0,244,Poor,65,3,0.78,High
2025-06-10,Ahmedabad,283,34,Medium,31.1,33.1,51,11.7,210,Poor,80,1,0.64,Medium
2025-06-10,Hyderabad,280,34,Medium,39.8,43.0,81,0.0,197,Poor,61,32,0.68,Medium
2025-06-10,Lucknow,339,28,Medium,25.6,28.1,63,0.0,244,Poor,85,0,0.65,Medium
2025-06-10,Shimla,58,59,Low,21.5,24.9,84,1.7,61,Moderate,29,0,0.28,Low
2025-06-11,Delhi,519,10,High,32.5,33.8,32,0.0,269,Poor,105,9,0.82,High
2025-06-11,Bangalore,411,20,High,20.5,22.7,56,0.0,185,Poor,58,0,0.62,Medium
2025-06-11,Mumbai,435,17,High,29.5,31.5,49,0.0,223,Poor,100,0,0.73,High
2025-06-11,Chennai,338,28,Medium,28.0,31.0,74,0.0,210,Poor,60,0,0.62,Medium
2025-06-11,Ahmedabad,326,29,Medium,24.8,27.2,60,0.0,213,Poor,101,0,0.6,Medium
2025-06-11,Hyderabad,441,16,High,37.6,39.6,50,0.0,212,Poor,54,24,0.77,High
2025-06-11,Lucknow,413,20,High,31.0,32.6,39,0.0,262,Poor,80,3,0.8,High
2025-06-11,Shimla,125,52,Low,8.6,10.0,34,0.0,111,Poor,39,0,0.27,Low
2025-06-12,Delhi,458,15,High,29.8,32.0,54,0.0,254,Poor,122,0,0.78,High
2025-06-12,Bangalore,220,41,Medium,21.9,23.5,41,0.0,161,Poor,75,0,0.51,Medium
2025-06-12,Mumbai,544,10,High,24.3,25.8,38,0.0,258,Poor,73,0,0.75,High
2025-06-12,Chennai,361,25,High,26.0,28.0,49,0.0,205,Poor,84,0,0.69,Medium
2025-06-12,Ahmedabad,464,14,High,24.9,27.1,56,0.0,253,Poor,118,0,0.74,High
2025-06-12,Hyderabad,405,20,High,25.0,27.8,70,0.0,198,Poor,87,0,0.67,Medium
2025-06-12,Lucknow,188,45,Medium,25.9,28.8,73,0.0,186,Poor,49,0,0.57,Medium
2025-06-12,Shimla,131,51,Low,19.5,22.7,80,0.0,96,Moderate,30,0,0.32,Low
2025-06-13,Delhi,359,26,High,23.0,24.7,43,0.0,253,Poor,104,0,0.73,High
2025-06-13,Bangalore,301,32,Medium,31.1,32.5,34,0.0,147,Poor,72,2,0.55,Medium
2025-06-13,Mumbai,339,28,Medium,23.2,25.8,65,0.0,221,Poor,59,0,0.6,Medium
2025-06-13,Chennai,389,22,High,24.3,26.3,51,0.0,228,Poor,72,0,0.71,High
2025-06-13,Ahmedabad,282,34,Medium,28.8,30.6,46,10.9,203,Poor,52,0,0.61,Medium
2025-06-13,Hyderabad,263,36,Medium,34.5,36.4,48,0.0,194,Poor,85,14,0.64,Medium
2025-06-13,Lucknow,222,41,Medium,21.7,24.3,65,0.0,197,Poor,80,0,0.56,Medium
2025-06-13,Shimla,177,46,Medium,27.0,30.0,76,3.9,107,Poor,44,0,0.47,Medium
2025-06-14,Delhi,242,39,Medium,28.4,30.4,51,18.6,201,Poor,57,0,0.61,Medium
2025-06-14,Bangalore,399,21,High,17.5,20.2,67,0.0,184,Poor,46,0,0.6,Medium
2025-06-14,Mumbai,568,10,High,31.0,32.3,33,0.0,253,Poor,89,1,0.78,High
2025-06-14,Chennai,344,27,Medium,36.7,38.0,33,0.0,226,Poor,84,12,0.7,High
2025-06-14,Ahmedabad,442,16,High,42.3,44.8,62,0.0,270,Poor,92,45,0.88,High
2025-06-14,Hyderabad,343,27,Medium,30.6,34.0,85,19.1,197,Poor,78,1,0.62,Medium
2025-06-14,Lucknow,250,38,Medium,29.7,31.1,36,0.0,228,Poor,82,0,0.65,Medium
2025-06-14,Shimla,105,54,Low,12.1,14.1,51,0.0,71,Moderate,19,0,0.24,Low
2025-06-15,Delhi,269,36,Medium,30.9,33.7,71,0.0,216,Poor,84,3,0.64,Medium
2025-06-15,Bangalore,401,21,High,21.3,24.0,68,0.0,197,Poor,63,0,0.64,Medium
2025-06-15,Mumbai,542,10,High,33.5,35.3,46,0.0,245,Poor,82,12,0.79,High
2025-06-15,Chennai,383,23,High,34.1,37.2,77,19.3,218,Poor,105,11,0.76,High
2025-06-15,Ahmedabad,380,23,High,31.0,33.6,65,0.0,250,Poor,107,2,0.78,High
2025-06-15,Hyderabad,224,41,Medium,41.5,43.1,39,12.4,169,Poor,56,43,0.65,Medium
2025-06-15,Lucknow,263,36,Medium,37.2,39.3,52,0.0,207,Poor,64,27,0.67,Medium
2025-06-15,Shimla,114,53,Low,23.4,25.1,43,0.0,80,Moderate,31,0,0.32,Low
2025-06-16,Delhi,452,15,High,34.0,36.4,60,0.0,255,Poor,98,7,0.81,High
2025-06-16,Bangalore,370,24,High,23.1,26.1,75,0.0,170,Poor,74,0,0.62,Medium
2025-06-16,Mumbai,334,28,Medium,37.2,40.6,85,0.0,185,Poor,78,18,0.64,Medium
2025-06-16,Chennai,324,29,Medium,36.3,37.6,33,0.0,225,Poor,106,13,0.69,Medium
2025-06-16,Ahmedabad,240,39,Medium,18.8,21.5,67,0.0,192,Poor,64,0,0.53,Medium
2025-06-16,Hyderabad,378,23,High,26.6,29.3,67,10.0,212,Poor,101,0,0.7,High
2025-06-16,Lucknow,271,35,Medium,13.7,16.9,80,0.0,234,Poor,98,0,0.55,Medium
2025-06-16,Shimla,61,59,Low,20.7,21.9,31,11.2,67,Moderate,19,0,0.29,Low
2025-06-17,Delhi,424,18,High,10.4,13.2,71,0.0,277,Poor,136,0,0.68,Medium
2025-06-17,Bangalore,336,28,Medium,21.3,23.1,46,0.0,191,Poor,88,0,0.55,Medium
2025-06-17,Mumbai,636,10,High,22.8,25.2,60,7.4,290,Poor,105,0,0.78,High
2025-06-17,Chennai,340,28,Medium,28.5,30.6,53,1.4,232,Poor,71,0,0.65,Medium
2025-06-17,Ahmedabad,242,39,Medium,34.8,36.8,49,0.0,192,Poor,92,13,0.64,Medium
2025-06-17,Hyderabad,376,24,High,21.6,24.8,79,19.1,204,Poor,61,0,0.66,Medium
2025-06-17,Lucknow,173,46,Medium,39.1,41.3,55,0.0,183,Poor,54,18,0.65,Medium
2025-06-17,Shimla,151,49,Medium,27.9,29.1,31,0.0,84,Moderate,41,0,0.45,Medium
2025-06-18,Delhi,587,10,High,40.3,41.7,34,18.9,313,Poor,93,17,0.91,High
2025-06-18,Bangalore,191,44,Medium,26.8,29.0,55,0.0,132,Poor,62,0,0.5,Medium
2025-06-18,Mumbai,453,15,High,35.2,36.6,35,19.1,239,Poor,66,11,0.79,High
2025-06-18,Chennai,226,40,Medium,40.4,43.8,85,0.0,197,Poor,86,35,0.68,Medium
2025-06-18,Ahmedabad,451,15,High,37.0,39.4,61,7.2,261,Poor,68,12,0.83,High
2025-06-18,Hyderabad,387,22,High,37.4,39.2,45,0.0,206,Poor,66,25,0.76,High
2025-06-18,Lucknow,339,28,Medium,13.4,16.8,84,0.0,233,Poor,75,0,0.55,Medium
2025-06-18,Shimla,152,49,Medium,22.7,25.8,77,13.9,103,Poor,47,0,0.44,Medium
2025-06-19,Delhi,205,43,Medium,13.4,16.0,65,14.0,231,Poor,72,0,0.55,Medium
2025-06-19,Bangalore,305,32,Medium,20.7,22.5,45,0.0,154,Poor,76,0,0.49,Medium
2025-06-19,Mumbai,646,10,High,37.2,38.8,40,0.0,279,Poor,127,12,0.86,High
2025-06-19,Chennai,452,15,High,25.1,26.9,46,18.3,255,Poor,64,0,0.75,High
2025-06-19,Ahmedabad,355,26,High,27.8,30.2,61,7.3,215,Poor,65,0,0.71,High
2025-06-19,Hyderabad,404,21,High,36.2,39.3,77,0.0,231,Poor,98,11,0.79,High
2025-06-19,Lucknow,174,46,Medium,14.0,15.3,32,2.2,202,Poor,96,0,0.51,Medium
2025-06-19,Shimla,60,59,Low,6.4,8.4,49,0.0,72,Moderate,30,0,0.2,Low
2025-06-20,Delhi,259,37,Medium,36.5,39.9,85,0.0,215,Poor,77,15,0.68,Medium
2025-06-20,Bangalore,189,44,Medium,33.3,35.4,52,0.0,134,Poor,33,10,0.55,Medium
2025-06-20,Mumbai,528,10,High,29.8,32.0,56,0.0,261,Poor,70,0,0.79,High
2025-06-20,Chennai,491,11,High,33.0,34.9,48,0.0,240,Poor,86,6,0.78,High
2025-06-20,Ahmedabad,363,25,High,25.7,27.7,49,8.5,227,Poor,86,0,0.71,High
2025-06-20,Hyderabad,424,18,High,22.2,25.4,80,0.0,235,Poor,76,0,0.7,High
2025-06-20,Lucknow,379,23,High,20.4,22.6,55,0.0,240,Poor,67,0,0.7,High
2025-06-20,Shimla,185,45,Medium,18.6,21.8,80,0.0,126,Poor,45,0,0.44,Medium
2025-06-21,Delhi,371,24,High,29.8,31.1,33,7.4,234,Poor,89,0,0.75,High
2025-06-21,Bangalore,356,26,High,19.2,21.0,44,0.0,189,Poor,50,0,0.62,Medium
2025-06-21,Mumbai,648,10,High,30.3,33.1,70,0.0,297,Poor,74,1,0.84,High
2025-06-21,Chennai,234,39,Medium,30.5,32.3,44,0.0,171,Poor,84,1,0.58,Medium
2025-06-21,Ahmedabad,395,22,High,29.9,31.1,31,0.0,250,Poor,117,0,0.77,High
2025-06-21,Hyderabad,210,42,Medium,20.7,24.0,83,12.8,169,Poor,58,0,0.51,Medium
2025-06-21,Lucknow,414,19,High,21.9,23.3,34,0.0,235,Poor,82,0,0.7,High
2025-06-21,Shimla,155,48,Medium,18.7,21.7,76,0.0,101,Poor,30,0,0.41,Medium
2025-06-22,Delhi,241,39,Medium,25.2,28.5,82,13.7,225,Poor,57,0,0.62,Medium
2025-06-22,Bangalore,224,41,Medium,20.7,23.3,64,0.0,157,Poor,54,0,0.5,Medium
2025-06-22,Mumbai,334,28,Medium,33.3,36.2,73,0.0,186,Poor,46,11,0.62,Medium
2025-06-22,Chennai,332,29,Medium,30.5,33.5,75,6.1,203,Poor,93,0,0.62,Medium
2025-06-22,Ahmedabad,436,17,High,29.1,30.7,39,0.0,251,Poor,66,0,0.77,High
2025-06-22,Hyderabad,446,16,High,25.2,28.1,73,0.0,207,Poor,81,0,0.68,Medium
2025-06-22,Lucknow,209,42,Medium,37.1,38.5,35,0.0,216,Poor,91,19,0.69,Medium
2025-06-22,Shimla,169,47,Medium,3.8,7.2,85,1.3,117,Poor,35,0,0.33,Low
2025-06-23,Delhi,309,31,Medium,26.0,28.9,73,0.0,243,Poor,77,0,0.65,Medium
2025-06-23,Bangalore,425,18,High,30.3,32.4,52,17.1,179,Poor,46,0,0.68,Medium
2025-06-23,Mumbai,343,27,Medium,37.7,39.3,40,0.0,214,Poor,100,20,0.69,Medium
2025-06-23,Chennai,413,20,High,24.6,26.7,52,8.4,251,Poor,88,0,0.74,High
2025-06-23,Ahmedabad,298,32,Medium,18.4,21.4,74,0.0,201,Poor,92,0,0.54,Medium
2025-06-23,Hyderabad,343,27,Medium,32.4,34.7,58,0.0,211,Poor,61,4,0.65,Medium
2025-06-23,Lucknow,243,38,Medium,32.5,33.9,36,0.0,205,Poor,83,5,0.64,Medium
2025-06-23,Shimla,134,51,Low,17.0,20.2,81,12.6,98,Moderate,46,0,0.3,Low
2025-06-24,Delhi,250,38,Medium,40.8,42.9,52,0.0,217,Poor,92,33,0.71,High
2025-06-24,Bangalore,176,46,Medium,30.7,33.9,80,0.0,134,Poor,62,2,0.53,Medium
2025-06-24,Mumbai,407,20,High,35.9,38.6,68,0.0,207,Poor,71,9,0.76,High
2025-06-24,Chennai,393,22,High,28.9,31.2,58,0.0,247,Poor,81,0,0.76,High
2025-06-24,Ahmedabad,404,21,High,35.8,38.2,61,0.0,246,Poor,62,8,0.81,High
2025-06-24,Hyderabad,293,33,Medium,33.7,35.9,56,18.4,188,Poor,59,5,0.63,Medium
2025-06-24,Lucknow,273,35,Medium,39.8,41.3,37,16.6,217,Poor,97,24,0.7,High
2025-06-24,Shimla,120,52,Low,23.9,26.6,67,0.0,70,Moderate,19,0,0.31,Low
