date,city,temperature,humidity,rainfall,aqi,heat_index,air_quality_category
2025-10-07,Ahmedabad,33.4,77,0.0,216,36.5,Poor
2025-10-07,Hyderabad,23.4,67,0.0,188,26.1,Poor
2025-10-07,Lucknow,16.6,60,0.0,213,19.0,Poor
2025-10-07,Shimla,15.0,85,0.0,96,18.4,Moderate
2025-10-08,Delhi,41.9,46,0.0,273,43.7,Poor
2025-10-08,Bangalore,31.9,56,18.0,176,34.1,Poor
2025-10-08,Mumbai,36.9,75,0.0,193,39.9,Poor
2025-10-08,Chennai,31.5,84,6.6,206,34.9,Poor
2025-10-08,Ahmedabad,40.3,84,0.0,244,43.7,Poor
2025-10-08,Hyderabad,29.6,60,0.0,161,32.0,Poor
2025-10-08,Lucknow,19.6,56,0.0,231,21.8,Poor
2025-10-08,Shimla,24.0,73,0.0,98,26.9,Moderate
2025-10-09,Delhi,25.0,63,0.0,272,27.5,Poor
2025-10-09,Bangalore,18.9,74,0.0,166,21.9,Poor
2025-10-09,Mumbai,34.5,62,16.1,245,37.0,Poor
2025-10-09,Chennai,33.2,61,0.0,247,35.6,Poor
2025-10-09,Ahmedabad,22.2,83,0.0,228,25.5,Poor
2025-10-09,Hyderabad,38.3,44,0.0,188,40.1,Poor
2025-10-09,Lucknow,15.7,50,0.0,246,17.7,Poor
2025-10-09,Shimla,12.1,73,0.0,123,15.0,Poor
2025-10-10,Delhi,20.5,80,3.3,257,23.7,Poor
2025-10-10,Bangalore,20.2,64,0.0,165,22.8,Poor
2025-10-10,Mumbai,34.6,56,0.0,174,36.8,Poor
2025-10-10,Chennai,31.4,38,8.9,230,32.9,Poor
2025-10-10,Ahmedabad,27.6,47,13.2,188,29.5,Poor
2025-10-10,Hyderabad,35.0,51,1.6,221,37.0,Poor
2025-10-10,Lucknow,36.3,37,0.0,215,37.8,Poor
2025-10-10,Shimla,13.9,40,0.0,89,15.5,Moderate
2025-10-11,Delhi,21.2,84,0.2,240,24.6,Poor
2025-10-11,Bangalore,23.8,30,0.0,177,25.0,Poor
2025-10-11,Mumbai,23.5,83,14.2,190,26.8,Poor
2025-10-11,Chennai,29.2,48,0.0,233,31.1,Poor
2025-10-11,Ahmedabad,40.9,73,0.0,215,43.8,Poor
2025-10-11,Hyderabad,32.3,85,0.0,198,35.7,Poor
2025-10-11,Lucknow,20.3,45,0.0,258,22.1,Poor
2025-10-11,Shimla,14.4,48,0.0,96,16.3,Moderate
2025-10-12,Delhi,36.9,40,0.0,271,38.5,Poor
2025-10-12,Bangalore,30.3,81,0.0,197,33.5,Poor
2025-10-12,Mumbai,32.0,57,0.0,213,34.3,Poor
2025-10-12,Chennai,36.0,84,2.2,194,39.4,Poor
2025-10-12,Ahmedabad,34.9,34,0.0,228,36.3,Poor
2025-10-12,Hyderabad,27.4,81,16.6,219,30.6,Poor
2025-10-12,Lucknow,22.7,80,15.7,207,25.9,Poor
2025-10-12,Shimla,11.5,48,0.0,64,13.4,Moderate
2025-10-13,Delhi,39.4,32,0.0,294,40.7,Poor
2025-10-13,Bangalore,25.1,66,5.3,173,27.7,Poor
2025-10-13,Mumbai,24.3,66,0.0,290,26.9,Poor
2025-10-13,Chennai,24.3,67,0.0,250,27.0,Poor
2025-10-13,Ahmedabad,39.3,85,0.0,265,42.7,Poor
2025-10-13,Hyderabad,35.2,81,0.0,217,38.4,Poor
2025-10-13,Lucknow,25.5,57,0.0,197,27.8,Poor
2025-10-13,Shimla,4.7,36,0.0,84,6.1,Moderate
2025-10-14,Delhi,32.1,46,0.0,323,33.9,Poor
2025-10-14,Bangalore,26.2,82,0.0,172,29.5,Poor
2025-10-14,Mumbai,33.2,74,0.0,238,36.2,Poor
2025-10-14,Chennai,26.6,76,0.0,256,29.6,Poor
2025-10-14,Ahmedabad,27.9,43,0.0,241,29.6,Poor
2025-10-14,Hyderabad,24.2,67,0.0,159,26.9,Poor
2025-10-14,Lucknow,37.8,36,0.0,199,39.2,Poor
2025-10-14,Shimla,25.5,81,6.3,78,28.7,Moderate
2025-10-15,Delhi,40.1,50,0.0,264,42.1,Poor
2025-10-15,Bangalore,33.9,82,4.7,132,37.2,Poor
2025-10-15,Mumbai,34.3,47,0.0,226,36.2,Poor
2025-10-15,Chennai,35.2,31,0.0,182,36.4,Poor
2025-10-15,Ahmedabad,44.8,39,0.0,210,46.4,Poor
2025-10-15,Hyderabad,27.0,35,12.4,225,28.4,Poor
2025-10-15,Lucknow,39.2,33,0.0,229,40.5,Poor
2025-10-15,Shimla,14.8,84,5.7,122,18.2,Poor
2025-10-16,Delhi,10.6,55,0.0,312,12.8,Poor
2025-10-16,Bangalore,22.4,61,0.0,209,24.8,Poor
2025-10-16,Mumbai,28.9,72,0.0,224,31.8,Poor
2025-10-16,Chennai,36.3,76,0.0,203,39.3,Poor
2025-10-16,Ahmedabad,21.7,35,0.0,222,23.1,Poor
2025-10-16,Hyderabad,31.9,55,0.0,225,34.1,Poor
2025-10-16,Lucknow,28.1,83,0.0,253,31.4,Poor
2025-10-16,Shimla,11.7,33,0.0,118,13.0,Poor
2025-10-17,Delhi,35.3,80,0.0,244,38.5,Poor
2025-10-17,Bangalore,32.1,46,0.0,145,33.9,Poor
2025-10-17,Mumbai,28.4,76,4.5,249,31.4,Poor
2025-10-17,Chennai,26.5,79,0.0,250,29.7,Poor
2025-10-17,Ahmedabad,37.2,33,0.0,231,38.5,Poor
2025-10-17,Hyderabad,37.0,41,0.0,206,38.6,Poor
2025-10-17,Lucknow,23.1,80,0.0,205,26.3,Poor
2025-10-17,Shimla,4.0,51,0.0,105,6.0,Poor
2025-10-18,Delhi,33.6,65,0.0,269,36.2,Poor
2025-10-18,Bangalore,25.5,68,11.9,139,28.2,Poor
2025-10-18,Mumbai,23.1,43,0.0,252,24.8,Poor
2025-10-18,Chennai,40.9,31,0.0,185,42.1,Poor
2025-10-18,Ahmedabad,33.9,71,6.2,186,36.7,Poor
2025-10-18,Hyderabad,38.9,32,2.7,199,40.2,Poor
2025-10-18,Lucknow,32.7,82,3.4,178,36.0,Poor
2025-10-18,Shimla,5.7,58,5.9,86,8.0,Moderate
2025-10-19,Delhi,20.2,63,11.1,243,22.7,Poor
2025-10-19,Bangalore,19.0,67,13.0,115,21.7,Poor
2025-10-19,Mumbai,22.3,40,0.0,231,23.9,Poor
2025-10-19,Chennai,25.3,66,0.0,220,27.9,Poor
2025-10-19,Ahmedabad,28.7,32,3.4,255,30.0,Poor
2025-10-19,Hyderabad,25.0,68,0.0,184,27.7,Poor
2025-10-19,Lucknow,27.5,82,0.0,250,30.8,Poor
2025-10-19,Shimla,2.1,35,0.0,80,3.5,Moderate
2025-10-20,Delhi,40.6,45,0.0,250,42.4,Poor
2025-10-20,Bangalore,21.8,76,0.0,195,24.8,Poor
2025-10-20,Mumbai,31.0,42,0.0,215,32.7,Poor
2025-10-20,Chennai,36.3,69,0.0,206,39.1,Poor
2025-10-20,Ahmedabad,26.1,32,0.0,210,27.4,Poor
2025-10-20,Hyderabad,34.6,54,0.0,239,36.8,Poor
2025-10-20,Lucknow,27.2,44,5.4,169,29.0,Poor
2025-10-20,Shimla,6.8,56,0.0,98,9.0,Moderate
2025-10-21,Delhi,40.7,38,0.0,243,42.2,Poor
2025-10-21,Bangalore,19.2,53,0.0,172,21.3,Poor
2025-10-21,Mumbai,37.3,49,0.4,236,39.3,Poor
2025-10-21,Chennai,25.0,75,0.0,216,28.0,Poor
2025-10-21,Ahmedabad,43.8,37,0.0,248,45.3,Poor
2025-10-21,Hyderabad,40.4,80,0.0,213,43.6,Poor
2025-10-21,Lucknow,24.7,71,0.0,258,27.5,Poor
2025-10-21,Shimla,27.1,73,0.0,84,30.0,Moderate
2025-10-22,Delhi,32.1,40,17.6,297,33.7,Poor
2025-10-22,Bangalore,19.1,30,0.0,126,20.3,Poor
2025-10-22,Mumbai,22.3,46,0.0,233,24.1,Poor
2025-10-22,Chennai,32.8,60,5.2,206,35.2,Poor
2025-10-22,Ahmedabad,29.0,70,0.0,215,31.8,Poor
2025-10-22,Hyderabad,34.5,74,0.0,219,37.5,Poor
2025-10-22,Lucknow,31.1,53,0.0,250,33.2,Poor
2025-10-22,Shimla,7.2,78,0.0,93,10.3,Moderate
2025-10-23,Delhi,37.6,35,0.0,285,39.0,Poor
2025-10-23,Bangalore,29.7,64,0.0,168,32.3,Poor
2025-10-23,Mumbai,36.4,50,0.0,245,38.4,Poor
2025-10-23,Chennai,40.5,65,0.0,269,43.1,Poor
2025-10-23,Ahmedabad,18.8,68,0.0,218,21.5,Poor
2025-10-23,Hyderabad,28.3,78,16.1,174,31.4,Poor
2025-10-23,Lucknow,37.5,52,0.0,244,39.6,Poor
2025-10-23,Shimla,7.9,38,0.0,86,9.4,Moderate
2025-10-24,Delhi,22.2,42,0.0,273,23.9,Poor
2025-10-24,Bangalore,18.3,47,6.5,178,20.2,Poor
2025-10-24,Mumbai,32.8,45,0.0,283,34.6,Poor
2025-10-24,Chennai,27.4,76,0.0,192,30.4,Poor
2025-10-24,Ahmedabad,44.1,54,0.0,212,46.3,Poor
2025-10-24,Hyderabad,41.8,43,0.0,150,43.5,Poor
2025-10-24,Lucknow,34.9,35,0.0,187,36.3,Poor
2025-10-24,Shimla,14.2,59,0.0,94,16.6,Moderate
2025-10-25,Delhi,22.7,66,0.0,321,25.3,Poor
2025-10-25,Bangalore,23.7,82,0.0,122,27.0,Poor
2025-10-25,Mumbai,25.0,32,0.0,232,26.3,Poor
2025-10-25,Chennai,27.6,39,0.0,192,29.2,Poor
2025-10-25,Ahmedabad,22.5,48,0.0,232,24.4,Poor
2025-10-25,Hyderabad,31.3,61,0.0,187,33.7,Poor
2025-10-25,Lucknow,19.1,62,8.8,196,21.6,Poor
2025-10-25,Shimla,20.1,66,0.0,66,22.7,Moderate
2025-10-26,Delhi,15.9,73,0.0,269,18.8,Poor
2025-10-26,Bangalore,33.1,61,0.0,162,35.5,Poor
2025-10-26,Mumbai,32.5,73,0.0,251,35.4,Poor
2025-10-26,Chennai,34.8,49,0.0,244,36.8,Poor
2025-10-26,Ahmedabad,41.6,34,3.4,243,43.0,Poor
2025-10-26,Hyderabad,27.2,58,0.0,168,29.5,Poor
2025-10-26,Lucknow,19.0,47,0.0,207,20.9,Poor
2025-10-26,Shimla,9.8,50,0.0,64,11.8,Moderate
2025-10-27,Delhi,37.6,85,7.8,291,41.0,Poor
2025-10-27,Bangalore,28.5,48,0.0,155,30.4,Poor
2025-10-27,Mumbai,37.5,39,0.0,233,39.1,Poor
2025-10-27,Chennai,29.4,78,3.5,219,32.5,Poor
2025-10-27,Ahmedabad,18.6,49,0.0,196,20.6,Poor
2025-10-27,Hyderabad,38.0,38,0.0,198,39.5,Poor
2025-10-27,Lucknow,18.3,32,0.0,196,19.6,Poor
2025-10-27,Shimla,15.5,48,19.3,88,17.4,Moderate
2025-10-28,Delhi,14.0,53,0.0,228,16.1,Poor
2025-10-28,Bangalore,28.8,35,0.0,176,30.2,Poor
2025-10-28,Mumbai,28.5,59,0.0,239,30.9,Poor
2025-10-28,Chennai,27.8,37,0.0,222,29.3,Poor
2025-10-28,Ahmedabad,18.4,81,0.0,206,21.6,Poor
2025-10-28,Hyderabad,36.3,83,0.0,202,39.6,Poor
2025-10-28,Lucknow,34.4,59,0.0,267,36.8,Poor
2025-10-28,Shimla,14.5,76,0.0,83,17.5,Moderate
2025-10-29,Delhi,21.2,69,0.0,318,24.0,Poor
2025-10-29,Bangalore,33.0,85,0.0,200,36.4,Poor
2025-10-29,Mumbai,36.8,63,0.0,296,39.3,Poor
2025-10-29,Chennai,27.7,51,14.4,233,29.7,Poor
2025-10-29,Ahmedabad,41.4,53,19.5,267,43.5,Poor
2025-10-29,Hyderabad,31.3,36,0.0,199,32.7,Poor
2025-10-29,Lucknow,33.7,46,19.1,206,35.5,Poor
2025-10-29,Shimla,11.2,35,0.0,96,12.6,Moderate
2025-10-30,Delhi,35.3,50,0.0,226,37.3,Poor
2025-10-30,Bangalore,22.1,77,0.0,175,25.2,Poor
2025-10-30,Mumbai,24.0,47,0.0,187,25.9,Poor
2025-10-30,Chennai,35.1,71,0.0,178,37.9,Poor
2025-10-30,Ahmedabad,39.0,75,0.0,247,42.0,Poor
2025-10-30,Hyderabad,30.0,55,0.0,195,32.2,Poor
2025-10-30,Lucknow,36.7,37,0.0,187,38.2,Poor
2025-10-30,Shimla,22.0,32,0.0,100,23.3,Moderate
2025-10-31,Delhi,39.6,80,0.0,323,42.8,Poor
2025-10-31,Bangalore,17.8,51,0.0,117,19.8,Poor
2025-10-31,Mumbai,32.8,34,0.0,225,34.2,Poor
2025-10-31,Chennai,39.9,44,0.0,188,41.7,Poor
2025-10-31,Ahmedabad,22.3,30,0.0,251,23.5,Poor
2025-10-31,Hyderabad,22.8,83,0.0,195,26.1,Poor
2025-10-31,Lucknow,23.1,37,0.0,267,24.6,Poor
2025-10-31,Shimla,24.6,56,0.0,73,26.8,Moderate
2025-11-01,Delhi,23.1,52,0.0,251,25.2,Poor
2025-11-01,Bangalore,23.1,51,0.0,150,25.1,Poor
2025-11-01,Mumbai,24.6,72,0.0,266,27.5,Poor
2025-11-01,Chennai,37.9,61,0.0,255,40.3,Poor
2025-11-01,Ahmedabad,26.0,37,0.0,239,27.5,Poor
2025-11-01,Hyderabad,38.6,47,5.0,229,40.5,Poor
2025-11-01,Lucknow,25.1,82,0.0,196,28.4,Poor
2025-11-01,Shimla,4.6,35,0.0,94,6.0,Moderate
2025-11-02,Delhi,18.9,31,0.0,265,20.1,Poor
2025-11-02,Bangalore,25.2,51,9.5,168,27.2,Poor
2025-11-02,Mumbai,24.8,84,0.0,253,28.2,Poor
2025-11-02,Chennai,24.7,60,3.4,181,27.1,Poor
2025-11-02,Ahmedabad,41.0,39,18.8,223,42.6,Poor
2025-11-02,Hyderabad,26.5,68,0.0,136,29.2,Poor
2025-11-02,Lucknow,39.9,34,0.0,216,41.3,Poor
2025-11-02,Shimla,17.7,58,0.0,90,20.0,Moderate
2025-11-03,Delhi,14.2,69,0.0,286,17.0,Poor
2025-11-03,Bangalore,23.1,72,0.0,186,26.0,Poor
2025-11-03,Mumbai,29.7,73,0.0,223,32.6,Poor
2025-11-03,Chennai,32.7,42,0.0,204,34.4,Poor
2025-11-03,Ahmedabad,28.6,76,0.0,184,31.6,Poor
2025-11-03,Hyderabad,21.0,58,0.0,212,23.3,Poor
2025-11-03,Lucknow,15.8,58,0.0,240,18.1,Poor
2025-11-03,Shimla,9.8,84,0.0,87,13.2,Moderate
2025-11-04,Delhi,37.7,41,0.0,301,39.3,Poor
2025-11-04,Bangalore,21.5,30,0.0,193,22.7,Poor
2025-11-04,Mumbai,23.0,76,0.0,265,26.0,Poor
2025-11-04,Chennai,27.8,39,0.0,251,29.4,Poor
2025-11-04,Ahmedabad,19.8,56,0.0,210,22.0,Poor
2025-11-04,Hyderabad,34.5,84,2.9,221,37.9,Poor
2025-11-04,Lucknow,32.9,43,0.0,231,34.6,Poor
2025-11-04,Shimla,19.4,75,0.0,66,22.4,Moderate
2025-11-05,Delhi,20.5,34,0.0,256,21.9,Poor
2025-11-05,Bangalore,33.7,42,0.0,185,35.4,Poor
2025-11-05,Mumbai,31.5,62,0.0,211,34.0,Poor
2025-11-05,Chennai,27.3,71,0.0,265,30.1,Poor
2025-11-05,Ahmedabad,26.5,36,0.0,271,27.9,Poor
2025-11-05,Hyderabad,24.1,30,10.7,209,25.3,Poor
2025-11-05,Lucknow,25.4,84,0.0,222,28.8,Poor
2025-11-05,Shimla,6.2,44,0.0,81,8.0,Moderate
2025-11-06,Delhi,17.1,52,0.4,222,19.2,Poor
2025-11-06,Bangalore,26.3,60,0.0,188,28.7,Poor
2025-11-06,Mumbai,36.2,32,0.0,242,37.5,Poor
2025-11-06,Chennai,28.3,55,0.0,176,30.5,Poor
2025-11-06,Ahmedabad,26.0,35,2.4,259,27.4,Poor
2025-11-06,Hyderabad,22.1,46,5.6,137,23.9,Poor
2025-11-06,Lucknow,15.5,33,0.8,229,16.8,Poor
2025-11-06,Shimla,5.0,46,18.0,72,6.8,Moderate
2025-11-07,Delhi,23.4,71,12.4,209,26.2,Poor
2025-11-07,Bangalore,31.7,45,0.0,188,33.5,Poor
2025-11-07,Mumbai,30.1,41,19.9,209,31.7,Poor
2025-11-07,Chennai,30.1,60,0.0,236,32.5,Poor
2025-11-07,Ahmedabad,30.7,60,0.0,277,33.1,Poor
2025-11-07,Hyderabad,33.6,61,0.0,173,36.0,Poor
2025-11-07,Lucknow,15.1,49,0.0,205,17.1,Poor
2025-11-07,Shimla,10.8,45,0.0,95,12.6,Moderate
2025-11-08,Delhi,18.4,39,1.0,291,20.0,Poor
2025-11-08,Bangalore,22.4,40,0.0,181,24.0,Poor
2025-11-08,Mumbai,28.7,77,15.6,235,31.8,Poor
2025-11-08,Chennai,35.3,38,0.0,281,36.8,Poor
2025-11-08,Ahmedabad,21.6,59,0.0,219,24.0,Poor
2025-11-08,Hyderabad,37.6,67,15.2,226,40.3,Poor
2025-11-08,Lucknow,21.9,79,0.0,202,25.1,Poor
2025-11-08,Shimla,9.6,50,0.0,81,11.6,Moderate
2025-11-09,Delhi,10.5,42,0.0,211,12.2,Poor
2025-11-09,Bangalore,22.3,51,0.0,125,24.3,Poor
2025-11-09,Mumbai,30.8,46,0.0,258,32.6,Poor
2025-11-09,Chennai,35.1,41,0.0,218,36.7,Poor
2025-11-09,Ahmedabad,27.5,82,0.0,194,30.8,Poor
2025-11-09,Hyderabad,25.5,83,0.0,204,28.8,Poor
2025-11-09,Lucknow,18.1,83,0.0,227,21.4,Poor
2025-11-09,Shimla,11.2,67,0.0,84,13.9,Moderate
2025-11-10,Delhi,37.6,47,0.0,214,39.5,Poor
2025-11-10,Bangalore,24.0,48,0.0,166,25.9,Poor
2025-11-10,Mumbai,33.2,67,0.0,195,35.9,Poor
2025-11-10,Chennai,25.3,79,0.0,231,28.5,Poor
2025-11-10,Ahmedabad,42.7,78,0.0,201,45.8,Poor
2025-11-10,Hyderabad,29.1,43,0.0,221,30.8,Poor
2025-11-10,Lucknow,22.6,59,0.0,217,25.0,Poor
2025-11-10,Shimla,10.9,55,0.6,108,13.1,Poor
2025-11-11,Delhi,18.5,51,0.0,227,20.5,Poor
2025-11-11,Bangalore,18.3,84,0.0,197,21.7,Poor
2025-11-11,Mumbai,35.7,30,0.0,216,36.9,Poor
2025-11-11,Chennai,27.0,74,0.2,233,30.0,Poor
2025-11-11,Ahmedabad,36.2,33,0.0,244,37.5,Poor
2025-11-11,Hyderabad,24.8,63,0.0,174,27.3,Poor
2025-11-11,Lucknow,30.4,59,0.0,213,32.8,Poor
2025-11-11,Shimla,8.5,62,0.0,122,11.0,Poor
2025-11-12,Delhi,31.8,64,0.0,228,34.4,Poor
2025-11-12,Bangalore,31.1,73,3.9,135,34.0,Poor
2025-11-12,Mumbai,37.9,84,0.0,221,41.3,Poor
2025-11-12,Chennai,25.4,36,10.2,264,26.8,Poor
2025-11-12,Ahmedabad,29.7,59,11.6,257,32.1,Poor
2025-11-12,Hyderabad,28.9,57,0.0,155,31.2,Poor
2025-11-12,Lucknow,24.6,34,0.0,209,26.0,Poor
2025-11-12,Shimla,15.7,47,0.0,102,17.6,Poor
2025-11-13,Delhi,41.3,63,0.0,286,43.8,Poor
2025-11-13,Bangalore,18.2,35,16.9,169,19.6,Poor
2025-11-13,Mumbai,23.7,77,2.2,239,26.8,Poor
2025-11-13,Chennai,41.7,77,0.0,213,44.8,Poor
2025-11-13,Ahmedabad,33.1,45,0.0,251,34.9,Poor
2025-11-13,Hyderabad,28.9,61,0.0,170,31.3,Poor
2025-11-13,Lucknow,17.7,82,0.0,205,21.0,Poor
2025-11-13,Shimla,6.3,32,0.0,92,7.6,Moderate
2025-11-14,Delhi,38.7,77,0.0,276,41.8,Poor
2025-11-14,Bangalore,28.6,83,16.3,196,31.9,Poor
2025-11-14,Mumbai,34.4,83,0.0,214,37.7,Poor
2025-11-14,Chennai,31.6,50,0.0,191,33.6,Poor
2025-11-14,Ahmedabad,42.6,84,8.6,253,46.0,Poor
2025-11-14,Hyderabad,25.6,76,15.8,174,28.6,Poor
2025-11-14,Lucknow,14.6,40,0.0,234,16.2,Poor
2025-11-14,Shimla,20.5,79,0.0,75,23.7,Moderate
2025-11-15,Delhi,32.3,66,6.8,323,34.9,Poor
2025-11-15,Bangalore,20.7,80,0.0,124,23.9,Poor
2025-11-15,Mumbai,25.1,46,0.0,192,26.9,Poor
2025-11-15,Chennai,31.6,36,0.0,211,33.0,Poor
2025-11-15,Ahmedabad,38.5,43,0.0,222,40.2,Poor
2025-11-15,Hyderabad,31.0,52,8.9,172,33.1,Poor
2025-11-15,Lucknow,14.0,58,0.0,232,16.3,Poor
2025-11-15,Shimla,14.4,82,14.3,97,17.7,Moderate
2025-11-16,Delhi,13.3,62,0.0,285,15.8,Poor
2025-11-16,Bangalore,27.5,63,0.0,170,30.0,Poor
2025-11-16,Mumbai,26.7,74,0.0,178,29.7,Poor
2025-11-16,Chennai,38.6,84,0.0,223,42.0,Poor
2025-11-16,Ahmedabad,22.8,45,0.0,222,24.6,Poor
2025-11-16,Hyderabad,39.5,36,0.0,210,40.9,Poor
2025-11-16,Lucknow,19.3,60,0.0,202,21.7,Poor
2025-11-16,Shimla,9.8,68,0.0,121,12.5,Poor
2025-11-17,Delhi,26.8,45,0.0,286,28.6,Poor
2025-11-17,Bangalore,18.0,56,9.2,189,20.2,Poor
2025-11-17,Mumbai,36.6,75,0.0,218,39.6,Poor
2025-11-17,Chennai,37.0,79,0.0,229,40.2,Poor
2025-11-17,Ahmedabad,41.2,67,0.0,246,43.9,Poor
2025-11-17,Hyderabad,41.2,72,0.0,223,44.1,Poor
2025-11-17,Lucknow,19.3,63,0.0,201,21.8,Poor
2025-11-17,Shimla,13.0,75,0.0,74,16.0,Moderate
2025-11-18,Delhi,26.4,63,0.0,301,28.9,Poor
2025-11-18,Bangalore,25.1,50,0.0,178,27.1,Poor
2025-11-18,Mumbai,29.8,66,0.0,224,32.4,Poor
2025-11-18,Chennai,24.2,48,0.0,252,26.1,Poor
2025-11-18,Ahmedabad,21.7,38,0.0,269,23.2,Poor
2025-11-18,Hyderabad,40.6,67,0.0,218,43.3,Poor
2025-11-18,Lucknow,12.5,83,0.0,211,15.8,Poor
2025-11-18,Shimla,25.7,62,0.0,111,28.2,Poor
2025-11-19,Delhi,19.9,81,0.0,282,23.1,Poor
2025-11-19,Bangalore,24.1,34,0.0,171,25.5,Poor
2025-11-19,Mumbai,30.4,33,0.0,267,31.7,Poor
2025-11-19,Chennai,32.3,33,10.4,233,33.6,Poor
2025-11-19,Ahmedabad,31.9,68,17.4,238,34.6,Poor
2025-11-19,Hyderabad,21.8,84,0.0,202,25.2,Poor
2025-11-19,Lucknow,38.0,36,0.0,213,39.4,Poor
2025-11-19,Shimla,14.3,32,0.0,101,15.6,Poor
2025-11-20,Delhi,35.2,51,0.0,322,37.2,Poor
2025-11-20,Bangalore,21.3,59,13.5,160,23.7,Poor
2025-11-20,Mumbai,35.0,58,0.0,213,37.3,Poor
2025-11-20,Chennai,37.4,73,8.1,199,40.3,Poor
2025-11-20,Ahmedabad,30.8,58,0.0,235,33.1,Poor
2025-11-20,Hyderabad,30.2,56,0.0,165,32.4,Poor
2025-11-20,Lucknow,20.9,79,0.0,219,24.1,Poor
2025-11-20,Shimla,20.7,64,0.0,89,23.3,Moderate
2025-11-21,Delhi,22.0,81,0.0,285,25.2,Poor
2025-11-21,Bangalore,24.0,73,19.2,167,26.9,Poor
2025-11-21,Mumbai,36.0,53,0.0,184,38.1,Poor
2025-11-21,Chennai,28.9,56,14.9,195,31.1,Poor
2025-11-21,Ahmedabad,24.5,70,8.9,227,27.3,Poor
2025-11-21,Hyderabad,39.4,45,0.0,239,41.2,Poor
2025-11-21,Lucknow,30.6,69,1.2,206,33.4,Poor
2025-11-21,Shimla,17.4,74,0.0,98,20.4,Moderate
2025-11-22,Delhi,27.9,78,0.0,264,31.0,Poor
2025-11-22,Bangalore,32.5,54,0.0,181,34.7,Poor
2025-11-22,Mumbai,30.3,48,12.5,257,32.2,Poor
2025-11-22,Chennai,39.5,69,0.0,251,42.3,Poor
2025-11-22,Ahmedabad,38.2,84,4.1,218,41.6,Poor
2025-11-22,Hyderabad,37.5,58,0.0,169,39.8,Poor
2025-11-22,Lucknow,23.7,81,0.0,183,26.9,Poor
2025-11-22,Shimla,24.7,31,0.0,83,25.9,Moderate
2025-11-23,Delhi,40.9,77,0.0,263,44.0,Poor
2025-11-23,Bangalore,17.8,62,0.0,130,20.3,Poor
2025-11-23,Mumbai,35.1,84,0.0,280,38.5,Poor
2025-11-23,Chennai,36.6,60,0.0,214,39.0,Poor
2025-11-23,Ahmedabad,20.4,41,0.0,189,22.0,Poor
2025-11-23,Hyderabad,23.8,38,0.0,182,25.3,Poor
2025-11-23,Lucknow,26.2,62,0.0,178,28.7,Poor
2025-11-23,Shimla,26.9,74,0.0,80,29.9,Moderate
2025-11-24,Delhi,22.2,80,0.0,233,25.4,Poor
2025-11-24,Bangalore,18.1,54,0.0,129,20.3,Poor
2025-11-24,Mumbai,34.9,69,17.9,252,37.7,Poor
2025-11-24,Chennai,38.8,67,0.0,191,41.5,Poor
2025-11-24,Ahmedabad,40.4,76,0.0,275,43.4,Poor
2025-11-24,Hyderabad,22.4,43,0.0,146,24.1,Poor
2025-11-24,Lucknow,29.4,85,0.0,217,32.8,Poor
2025-11-24,Shimla,15.7,51,12.8,81,17.7,Moderate
2025-11-25,Delhi,23.6,67,0.0,259,26.3,Poor
2025-11-25,Bangalore,24.9,48,0.0,159,26.8,Poor
2025-11-25,Mumbai,28.3,51,0.0,236,30.3,Poor
2025-11-25,Chennai,28.3,31,0.0,229,29.5,Poor
2025-11-25,Ahmedabad,30.4,81,0.0,222,33.6,Poor
2025-11-25,Hyderabad,24.2,30,0.0,170,25.4,Poor
2025-11-25,Lucknow,24.7,52,10.9,188,26.8,Poor
2025-11-25,Shimla,4.8,58,0.0,74,7.1,Moderate
2025-11-26,Delhi,35.5,63,5.5,262,38.0,Poor
2025-11-26,Bangalore,24.3,74,0.0,140,27.3,Poor
2025-11-26,Mumbai,24.2,64,0.0,180,26.8,Poor
2025-11-26,Chennai,24.0,59,14.7,205,26.4,Poor
2025-11-26,Ahmedabad,44.1,85,0.0,193,47.5,Poor
2025-11-26,Hyderabad,36.2,77,6.6,186,39.3,Poor
2025-11-26,Lucknow,17.8,37,0.0,247,19.3,Poor
2025-11-26,Shimla,18.6,41,19.7,115,20.2,Poor
2025-11-27,Delhi,34.9,33,0.0,259,36.2,Poor
2025-11-27,Bangalore,21.6,54,8.8,124,23.8,Poor
2025-11-27,Mumbai,33.6,85,0.0,242,37.0,Poor
2025-11-27,Chennai,38.3,44,0.0,240,40.1,Poor
2025-11-27,Ahmedabad,25.5,77,0.0,239,28.6,Poor
2025-11-27,Hyderabad,24.2,69,0.0,177,27.0,Poor
2025-11-27,Lucknow,13.2,84,0.0,239,16.6,Poor
2025-11-27,Shimla,12.1,41,0.0,80,13.7,Moderate
2025-11-28,Delhi,34.9,79,10.3,294,38.1,Poor
2025-11-28,Bangalore,20.2,53,0.0,146,22.3,Poor
2025-11-28,Mumbai,34.0,67,10.8,172,36.7,Poor
2025-11-28,Chennai,25.9,80,0.0,245,29.1,Poor
2025-11-28,Ahmedabad,34.8,76,0.7,232,37.8,Poor
2025-11-28,Hyderabad,28.6,31,0.0,192,29.8,Poor
2025-11-28,Lucknow,14.7,72,10.7,177,17.6,Poor
2025-11-28,Shimla,17.7,47,0.0,92,19.6,Moderate
2025-11-29,Delhi,31.4,67,0.0,254,34.1,Poor
